那婆子,51
果子,51
赌气,50
胡说,50
老嬷嬷,50
婶婶,50
爷们,50
何不,50
别处,50
歇歇,50
两边,50
娘娘,50
这句,49
受用,49
见过,49
一应,49
之间,49
紫鹃道,49
一辈子,49
不吃,49
伸手,49
勉强,49
诧异,49
退出,48
文章,48
送到,48
使不得,48
嘴里,48
富贵,48
你别,47
歇息,47
说些,47
取笑,47
古人,47
家去,47
不错,47
自有,47
从前,47
从小儿,47
造化,47
一条,47
忙忙,47
逛逛,47
翠缕,47
照看,46
两句,46
口里,46
答言,46
一行,46
三人,46
细细的,46
园内,46
体面,46
婶子,46
花儿,46
王爷,46
一首,46
吓了一跳,46
邢王二,46
那宝玉,46
此事,46
不信,46
亲友,46
真真,45
姑妈,45
大红,45
带领,45
早起,45
头上,45
睡觉,45
风流,45
说明,45
太监,45
指着,45
扇子,45
房子,45
认真,44
叫做,44
大小,44
玉钏儿,44
人去,44
一头,44
没见,44
使唤,44
低头,44
问问,44
北静王,43
俗语说,43
打开,43
每人,43
急忙,43
不好意思,43
要知,43
舅舅,43
缘故,43
旺儿,43
才刚,43
作主,43
说出,43
夫妻,43
老子,43
淘气,42
妹子,42
我来,42
打死,42
能够,42
听听,42
今见,42
来往,42
侍书,42
混帐,42
细细,42
因说,42
这倒,42
二字,42
小孩子,42
上房,42
蹄子,42
吃了饭,42
回房,42
贾府,42
带来,42
窗外,42
不解,42
两天,42
抬头,42
赖大,41
一碗,41
安慰,41
拍手,41
大哭,41
桌上,41
倒好,41
外人,41
一边,41
女子,40
心事,40
阿弥陀佛,40
祖宗,40
赶忙,40
法子,40
金钏儿,40
丰儿,40
在内,40
不算,40
何曾,40
弟兄,40
之事,40
尤氏道,40
师父,40
进京,40
容易,40
端的,40
没个,40
回明,40
孝敬,39
偶然,39
公子,39
四人,39
幸而,39
告辞,39
乃是,39
糟蹋,39
这事,39
道士,39
何事,39
我原,39
怪道,39
不到,39
往前,39
谁家,39
远远,38
帘子,38
几次,38
多心,38
小心,38
必要,38
不用说,38
未知,38
巴不得,38
这种,38
巧姐,38
幸亏,38
话儿,38
门外,38
银钱,38
空儿,38
房门,38
二门,38
母女,38
照管,38
独有,37
说来,37
怨不得,37
贾瑞,37
诸事,37
回至,37
金陵,37
相干,37
这有,37
未可知,37
顽笑,37
贾妃,37
一种,37
包勇,37
执事,37
问好,37
李嬷嬷,37
厨房,37
一步,37
上学,37
南边,37
更好,37
交与,37
走进,36
一分,36
院门,36
赶来,36
坠儿,36
甄宝玉,36
喝酒,36
手帕,36
想道,36
会意,36
好看,36
菩萨,36
还好,36
来到,36
念道,36
大嫂子,36
这位,36
安歇,36
不够,36
模样儿,36
偏生,36
转身,36
行事,36
拉着,36
有理,36
名唤,35
头儿,35
新鲜,35
为的是,35
先前,35
站住,35
咳嗽,35
打谅,35
爷爷,35
儿媳,35
袭人见,35
法儿,35
一事,35
精神,35
角门,35
三日,35
院内,35
以为,35
打量,35
昨夜,35
便宜,35
尤三姐,35
明年,35
开门,35
伤感,35
样儿,34
板儿,34
没什么,34
不快,34
已有,34
两件,34
一起,34
亲家,34
笑嘻嘻,34
没意思,34
环儿,34
一次,34
一并,34
四字,34
小事,34
天气,34
一层,34
一带,34
梅花,34
一下,34
贾芹,33
处来,33
走开,33
