一社,5,亲朋,8
安郡王,5,进宫,8
太多,5,进入房中,8
诗题,5,落得,8
跌倒,5,虽不能,8
变成,5,陛见,8
丁忧,5,拟了,8
收管,5,冷子兴,8
觉察,5,箱柜,8
掩门,5,疯了,8
舅舅家,5,树木,8
柴胡,5,之子,8
兰小子,5,上轿,8
贾芸来,5,脸红,8
金氏,5,此皆,8
十四日,5,尝一,8
火来,5,八字,8
正册,5,至晚间,8
表兄,5,五日,8
人散,5,药方,8
须臾,5,我若,8
聚赌,5,摆下,8
抹额,5,已死,8
可喜,5,真人,8
门首,5,车上,8
你琏,5,西洋,8
人作,5,冬天,8
凡人,5,和你说,8
算算,5,无所,8
平空,5,芸二爷,8
风轩,5,挽回,8
铺床,5,落后,8
拄杖,5,流下,8
池边,5,要和,8
西府,5,戏文,8
蒋玉,5,远的,8
扫兴,5,终有,8
四十两,5,伙计们,8
腰子,5,求太太,8
十四,5,况又,8
陪酒,5,蕙香,8
到园,5,报了,8
女先儿,5,出阁,8
老东西,5,包了,8
兄嫂,5,香火,8
内阁,5,常在,8
眼花,5,起人来,8
谦逊,5,死呢,8
日头,5,一推,8
福寿,5,已到了,8
花大姐姐,5,不合,8
叫唤,5,疯疯颠颠,8
出门子,5,倒罢了,8
跛足,5,正面,8
便出,5,但我,8
月白,5,好听,8
人来人往,5,题着,8
李贵忙,5,自然也,8
花园子,5,共总,8
乘凉,5,像他,8
褒贬,5,有那,8
物儿,5,叩谢,8
开发,5,带累,8
女工,5,你好生,8
医治,5,嗔着,8
黄土,5,几篇,8
两钟,5,吃了一惊,8
史妹妹,5,不多几,8
方住,5,隆儿,8
妈子,5,迎上,8
嘁嘁喳喳,5,三姐,8
走失,5,敢去,8
告病,5,叹了一,8
此心,5,了几句,8
回想,5,一望,8
郎中,5,防着,8
得病,5,弄这个,8
心动,5,给宝,8
之女,5,心坎儿上,8
问准,5,何用,8
秋香,5,廊檐下,8
这一来,5,那天已,8
地藏庵,5,今早,8
重利,5,几首,8
仙女,5,套间,8
刘氏,5,唐突,8
竹椅,5,曲子,8
拜佛,5,努嘴,8
短少,5,妆饰,8
零星,5,已进来了,8
监察,5,忙将,8
称愿,5,疼痛,8
不凡,5,我说了,8
亲姐姐,5,容貌,8
家运,5,蹲在,8
因果,5,再四,8
不作,5,杜撰,8
防着,5,色色,8
只到,5,意外之,8
说句,5,专管,8
老天,5,方渐渐的,8
悄笑,5,就去,8
又命,5,等忙,8
缓缓的,5,睡下了,8
横行霸道,5,他虽,8
狮子,5,散出,8
多月,5,再作,8
掩面,5,所为,8
烟火,5,公之,8
虽未,5,提这,8
敬酒,5,写上,8
写经,5,拿住,8
仍到,5,白石,8
不许动,5,这一项,8
痴丫头,5,去问,8
忧闷,5,正因,8
烦心,5,不清,8
幻境,5,车轿,8
直竖,5,最妙,8
两瓶,5,瞪着眼,8
茶果,5,支使,8
一轮,5,从里间,8
酒兴,5,发笑,8
怯怯,5,为奇,8
酒醒,5,不如我,8
入殓,5,尼姑,8
称心,5,走过,8
评评,5,未见,8
和宝琴,5,一株,8
方想,5,拿他,8
昭儿,5,行为,8
不怎么样,5,差了,8
叔伯,5,业的,8
当不起,5,景况,8
刻丝,5,出城,8
坠子,5,夏天,8
分解,5,羡慕,8
临期,5,当了,8
排解,5,长进,8
仍命,5,兄妹,8
合式,5,贾赦道,8
背着手,5,香袋,8
没趣儿,5,皆由,8
破题,5,马来,8
趁此机会,5,换的,8
眼镜,5,记挂,8
两溜,5,还想,8
包好,5,街坊,8
怪道人,5,带累了,8
不往,5,到底有,8
触犯,5,抱怨说,8
挑个,5,随我,8
推病,5,不是我说,8
王老爷,5,便告辞,8
做针线,5,忘记,8
会芳园,5,赏的,8
粗笨,5,音乐,8
当槽,5,端过,8
依命,5,立等,8
把盏,5,千金,8
名分,5,摇手,8
归入,5,宫中,8
琴儿,5,省俭,8
试探,5,端着,8
俏丽,5,碰着,8
而别,5,几遍,8
良心,5,被我,8
九月,5,散后,8
合同,5,褥子,8
问菊,5,红楼梦,8
长吁短叹,5,是你说的,8
温存,5,再有,8
看人,5,太过,8
相同,5,那僧道,8
贾政先,5,想念,8
那巧姐儿,5,悬着,8
深为,5,边的,8
可用,5,计议,8
顺口,5,还不够,8
称颂,5,元帝,8
禀帖,5,自便,8
凶犯,5,戏子,8
门锁,5,架子,8
怎能,5,半点,8
亲姊妹,5,忙跪下,8
尘埃,5,嚼舌,8
眼力,5,头上戴着,8
赤子之心,5,政老爹,8
彩缎,5,挨着,8
赶出,5,一五一十,8
第五,5,拿住了,8
闲暇,5,要知端详,8
不久,5,方妙,8
戏酒,5,一盏,8
老二,5,都好,8
绸缎,5,受苦,8
去过,5,着些,8
赌场,5,贵贱,8
新茶,5,绿玉,8
不防头,5,其间,8
求着,5,别致,8
俗套,5,给我们,8
即景,5,玫瑰,8
老鸹,5,帘外,8
嫁妆,5,茶饭,8
众神,5,趁此,8
周旋,5,轻重,8
多天,5,请姨太太,8
三四,5,第五,8
汤来,5,厮闹,8
正眼,5,真有,8
尘世,5,灯下,8
尺头,5,发热,8
风闻,5,像那,8
远嫁,5,喊道,8
不睬,5,失言,8
作者,5,也甚,8
香炉,5,只命,8
不容分说,5,小菜,8
人有,5,家眷,8
营生,5,派他,8
讲讲,5,劳神,8
抽屉,5,的事来,8
之分,5,紧了,8
跑过来,5,这小,8
暑热,5,娇养,8
相会,5,甬路,8
势派,5,掀起,8
交结,5,养病,8
事毕,5,大轿,8
说破,5,不离,8
填词,5,寡妇,8
得个,5,收在,8
尸亲,5,文的,8
两盘,5,正房,8
贾琏宝玉,5,丢开,8
之先,5,腼腆,8
四处,5,不迭,8
意趣,5,一群,8
黛玉一,5,的女人,8
花名册,5,偷偷,8
天地间,5,就往,8
忽闻,5,粮道,8
举业,5,我老娘,8
姑老爷,5,嘴儿,8
西南角,5,笑回道,8
赃证,5,分辨,8
七日,5,之状,8
和顺,5,五言律,8
向上,5,里头有,8
尤氏凤,5,待你,8
住口,5,奉与,8
请客,5,本官,8
禁得住,5,无言可,8
悲切,5,比人,8
架上,5,未敢,8
引枕,5,初一,8
顽物,5,的性子,8
因思,5,松了,8
十六岁,5,这么一个,8
吴大人,5,起他来,8
接二连三,5,这又是,8
顽儿,5,你竟,8
一红,5,满头,8
尚无,5,馆来,8
一伙,5,忍不住,8
诚心,5,就用,8
你媳,5,是个有,8
不爽快,5,明明,8
首尾,5,会了,8
神佛,5,费用,8
大开,5,山之,8
圣恩,5,蔷薇,8
词藻,5,还该,8
给钱,5,算命,8
两根,5,向里,8
咕咚一声,5,上坐了,8
举目,5,慌忙,8
过年,5,完毕,8
青红皂白,5,快休,8
凡百,5,莫非,8
嚎啕大哭,5,且去,8
正气,5,一名,8
搬运,5,字的,8
薛林,5,三月,8
带笑,5,逼他,8
分上,5,时时,8
老虎,5,了一口,8
惜春便,5,哝哝,8
事小,5,忙联道,8
二层,5,我听听,8
曲折,5,会说,8
月亮,5,上有,8
奢华,5,缎子,8
不悦,5,贾宅,8
带进,5,老伯,8
承认,5,惭愧,8
贾母先,5,哈哈的,8
家有,5,句句,8
好几年,5,我白,8
降旨,5,正门,8
忠顺,5,炕桌,8
费力,5,临死,8
直挺挺,5,原籍,8
蜡烛,5,忙转身,8
人带,5,各家,8
次序,5,施礼,8
直哭,5,又是笑,8
不严,5,暗里,8
偿命,5,恼我,8
宝官,5,赌博,8
坐不住,5,裤子,8
转弯,5,已见,8
在席,5,傻丫头,8
新人,5,找出,8
醒过来,5,虽未,8
当家的,5,气味,8
属员,5,用度,8
重孙子,5,出入,8
用尽,5,爽快,8
娈童,5,宁府中,8
试一试,5,早饭,8
前程,5,偏不,8
头等,5,何三,8
天黑,5,上去了,8
花障,5,铺子里,8
鹅黄,5,既要,8
没心,5,用一,8
先儿,5,小螺,8
小名儿,5,安静些,8
感叹,5,欠安,8
一查,5,赖家,8
交了,5,打嘴,8
上首,5,了吗,8
真来,5,躬身,8
花姑娘,5,最疼,8
有益,5,又想到,8
出口,5,吏部,8
冰冷,5,墨雨,8
感激不尽,5,使唤的,8
新房,5,说话的,8
自谓,5,百年,8
一百两,5,眼儿,8
红绸,5,这就,8
飞跑,5,相问,8
两口儿,5,将这,8
天理,5,搬进,8
掌上,5,可笑,8
若迟,5,哼哼,8
叙些,5,你说说,8
快休,5,划拳,8
二首,5,横竖有,8
一摇,5,嘲笑,8
头去,5,已去,8
各项,5,冤孽,8
两三件,5,直至,8
添补,5,担心,8
九龙,5,下手,8
小时候,5,含羞,8
满纸,5,却在,8
大雨,5,地的,8
鸭子,5,捆起,8
两腮,5,搜寻,8
恩爱,5,芦雪庵,8
来见,5,洒泪,8
远路,5,那天,8
本要,5,因要,8
咬着牙,5,探头,8
一箱,5,总理,8
盆景,5,略坐,8
升媳,5,须眉,8
甚大,5,掩饰,8
头油,5,不好看,8
一朝,5,饭也,8
没用,5,反了,8
抓住,5,焉得,8
一瓶,5,发放,8
排班,5,沙弥,8
手足,5,向贾蓉,8
五鼓,5,村庄,8
粮食,5,拿些,8
琴谱,5,福了,8
摆着,5,要往,8
不言,5,妥协,8
诗云,5,攒了,8
不灵,5,方想起,8
浮躁,5,合眼,8
甚是,5,办得,8
茶水,5,合上眼,8
底细,5,石青,8
一碟,5,收起,8
一跳,5,劝的,8
若到,5,又让,8
一团,5,尸首,8
前番,5,为首,8
面善,5,在头里,8
看出,5,清早,8
问安,5,既这,8
久已,5,解下,8
女道士,5,一家,8
产业,5,气血,8
奏闻,5,也多,8
三千两,5,隆恩,8
场中,5,顽了,8
灯来,5,这点子,8
牌坊,5,谁想,8
封书子,5,穿戴,8
心意,5,狠命,8
喜不自胜,5,天的,8
店里,5,运气,8
唯唯,5,即便,8
出城,5,穿一件,8
鼻涕,5,堂屋,8
奴仆,5,岂肯,8
河里,5,登记,8
抿着嘴笑,5,先将,8
生辰,5,叫醒,8
已命,5,无甚,8
未便,5,一辈子的,8
秦氏道,5,玷辱了,8
唤醒,5,补上,8
筏子,5,不真,8
那条,5,扑了,8
假说,5,既来了,8
娇嫩,5,住他,8
便携,5,林四娘,8
说亲,5,总要,8
净室,5,二十四,8
悉皆,5,进门,8
销金,5,的是的,8
金锁,5,赶不上,8
一壶,5,卜世仁,8
朝内,5,搁不住,8
泥金,5,一盆,8
治罪,5,引了,8
苦楚,5,再找,8
贼寇,5,自尽,8
翡翠,5,宋嬷嬷,8
金桂笑,5,方好,8
亲家母,5,且请,8
淡淡的,5,交给你,8
特请,5,这块玉,8
称为,5,节下,8
停妥,5,你听,8
近年,5,再听,8
上将,5,红香,8
犯官,5,只剩得,8
什物,5,先叫,8
因由,5,些儿,8
那事,5,和尚道士,8
恰遇,5,往前头,8
固是,5,我再不,8
不效,5,诗书,8
革去,5,讨个,8
凑趣儿,5,部里,8
随喜,5,便笑着,8
媒人,5,耐烦,8
两点,5,至宁府,8
这们,5,参禅,8
衣锦还乡,5,想不起来,8
神鬼,5,配的,8
人客,5,姑子,8
送行,5,剪子,8
散后,5,劝说,8
象牙,5,失声,8
想法,5,柔情,8
仕宦,5,着些儿,8
长子,5,点了一出,8
吃个,5,儿也,8
拾起,5,活不,8
那五儿,5,笑个不住,8
之功,5,那里说起,8
做梦,5,宽衣,8
喝声,5,傍人,8
永远,5,又在,8
只愿,5,弹琴,8
一流,5,亏空,8
芙蓉花,5,冯渊,8
之族,5,你和,8
衣包,5,夜的,8
一丸,5,我为,8
请旨,5,吃亏,8
爬灰,5,筹画,8
以手,5,跌足,7
茶碗,5,挂在,7
抚琴,5,在话下,7
寄名,5,落的,7
大官,5,子里,7
从今,5,自有道理,7
蝌见,5,听毕,7
稳重,5,你才,7
鲛绡,5,轻巧,7
一提,5,古迹,7
韶华,5,小儿,7
玫瑰花,5,抄录,7
老尼,5,也像,7
一倍,5,座上,7
天诛地灭,5,倪家母女,7
闲钱,5,含着,7
舍得,5,爷爷,7
一试,5,别管他,7
一二日,5,画了,7
忍住,5,一行哭,7
苦劝,5,黄昏,7
难缠,5,人去了,7
向紫鹃,5,太虚,7
大碗,5,太平,7
第四,5,丫鬟来,7
开着,5,门下,7
修炼,5,园来,7
职名,5,两位,7
祷告,5,无论,7
报仇,5,红了,7
隐瞒,5,月色,7
扶乩,5,酒底,7
翻腾,5,心肠,7
泼皮,5,皆出,7
肌肤,5,称赏,7
着意,5,限韵,7
死的死,5,的一,7
回头一看,5,奏明,7
止不住,5,止了,7
那紫鹃,5,钱都,7
只因,5,瓶子,7
三四次,5,势的,7
思念,5,子侄,7
恰值,5,打发我来,7
理事,5,累赘,7
徒弟,5,人道,7
郁结,5,青衣,7
诸如,5,和这,7
本钱,5,葱绿,7
戴上,5,侍儿,7
作文,5,在轿内,7
可通,5,酒来,7
嚼舌根,5,我不是,7
一进,5,打我,7
影响,5,在京,7
围绕,5,虎狼,7
府尹,5,要见,7
字眼,5,顾不,7
宝钗方,5,并不知,7
不干不净,5,有所,7
信以为真,5,疗治,7
半点儿,5,南安太妃,7
自笑,5,四个字,7
邪气,5,捱了打,7
太虚,5,顽顽,7
吹灯,5,出嫁的,7
病倒,5,商量着,7
死罪,5,穿衣服,7
单为,5,爱吃的,7
膏子,5,并蒂,7
荣华富贵,5,笼子,7
多言,5,此物,7
应景,5,罪孽,7
老货,5,只怕是,7
传旨,5,祖上,7
次之,5,尽行,7
稻香,5,点头儿,7
危急,5,拿回去,7
老农,5,生在,7
嚷出来,5,嗳呀,7
人原,5,林大娘,7
荒山,5,尽情,7
未来,5,妄想,7
大车,5,一世,7
挣扎,5,但这,7
醉汉,5,神瑛侍者,7
便立,5,不上,7
屁股,5,受过,7
银蝶,5,怨的,7
不回,5,就依,7
一顶,5,的亲事,7
忍着,5,们也都,7
赏银,5,这也奇了,7
掀帘子,5,守备,7
搭讪,5,各种,7
俭省,5,秋爽斋,7
几口,5,近年,7
免不得,5,坐褥,7
县里,5,为主,7
北静郡王,5,领牌,7
宝林,5,祠堂,7
处去,5,的东西都,7
常时,5,打量我,7
进贡,5,一幅,7
自怨,5,漆黑,7
带个,5,怀内,7
哀求,5,槟榔,7
生姜,5,留我,7
三样,5,那些小,7
松柏,5,夫妻蕙,7
篮子,5,灯烛,7
被褥,5,风姐,7
旺儿家,5,烦你,7
不懂事,5,有人说,7
黄金,5,家内,7
两层,5,吟诗,7
片刻,5,不定,7
一口咬定,5,满眼,7
投奔,5,猜了,7
百姓,5,打量了,7
尤氏方,5,覆了,7
仙师,5,春天,7
不绝,5,陪侍,7
头面,5,联句,7
没收,5,册上,7
添病,5,小轿,7
只为,5,长行,7
司员,5,蒲团,7
肝火,5,北边,7
羔子,5,有个好歹,7
读书人,5,的信,7
不喜,5,看见这般,7
黛玉来,5,腿子,7
今晚,5,窗前,7
一无,5,多病,7
正当,5,有谁,7
贾政带,5,此系,7
紫胀,5,手一,7
压压,5,闹去,7
闲人,5,前去,7
粉碎,5,蝴蝶,7
送出,5,不遂心,7
要往,5,拷问,7
更要,5,固是,7
阴司,5,泣道,7
散散心,5,鬼怪,7
各庙,5,举起,7
宋妈,5,梦里,7
趔趄,5,便拉,7
发昏,5,化了,7
受罚,5,舀水,7
一簇,5,纸来,7
恶心,5,西风,7
大道理,5,锁着,7
闲气,5,又像,7
怜爱,5,也摸不着,7
活活,5,拦他,7
干的事,5,受的,7
书子,5,古来,7
侯门,5,二门前,7
无所不至,5,看到,7
利息,5,同那,7
三尺,5,乱跑,7
雪白,5,弃了,7
作耍,5,椅上,7
先要,5,果觉,7
闲步,5,琥珀等,7
沉思,5,原不过是,7
里子,5,府之,7
可怕,5,传唤,7
内室,5,玉钏,7
薛宝琴,5,月饼,7
出自,5,叔侄,7
薛公子,5,见礼,7
生长,5,种树,7
虽小,5,忧虑,7
即事,5,懒怠,7
平白,5,京官,7
大理,5,笔来,7
大气,5,早就,7
天上人间,5,椒房,7
赔补,5,在大太太,7
半路,5,大惊小,7
茫茫,5,千里,7
筵宴,5,妇女,7
讨人嫌,5,留在,7
不迟,5,作媒,7
秦钟笑,5,忍得,7
闻见,5,要你,7
趁此,5,东南,7
不乐,5,青埂峰,7
看待,5,这几,7
周嫂子,5,这是他,7
外有,5,从园里,7
斗草,5,谢礼,7
静静,5,式的,7
愁闷,5,共是,7
没动,5,编的,7
厌恶,5,奶娘,7
不打紧,5,不肯说,7
冷清清,5,枝花,7
立个,5,唤来,7
愈加,5,器皿,7
扶住,5,进园,7
下炕,5,新房,7
好人家,5,我是个,7
苦恼,5,听候,7
一案,5,与二姐,7
添些,5,方向,7
这项,5,讨老,7
关了门,5,馒头庵,7
贾琏自,5,要用,7
瞧不起,5,人丁,7
显得,5,不为别的,7
断喝,5,灯谜,7
十里,5,吃些,7
硬朗,5,鬼的,7
一桩,5,孝敬我,7
在座,5,赏花,7
责罚,5,不对,7
放肆,5,李纹李绮,7
称扬,5,门上的,7
不过如此,5,着了凉,7
闺中,5,直流,7
些小,5,倒先,7
格儿,5,贾珍贾蓉,7
光辉,5,口舌,7
满怀,5,团团,7
戏单,5,常听见,7
紫涨,5,闷了,7
寄居,5,王妃,7
总要,5,生死,7
哼哼,5,你可别,7
众贼,5,混过,7
方退,5,长辈,7
有了钱,5,心中早,7
数落,5,不识,7
受不得,5,变法,7
下个,5,一匹,7
不让,5,行人,7
弄个,5,这还,7
合宅,5,对子,7
簪缨,5,吓他,7
相识,5,惹出,7
和芳官,5,写在,7
惊慌,5,比那,7
花灯,5,哇的一声,7
称奇,5,缠的,7
老道,5,将此事,7
形状,5,兴的,7
香囊,5,爱的,7
散漫,5,几家,7
情缘,5,不许他,7
厮闹,5,算我,7
去岁,5,想的,7
白玉,5,齐声,7
善哉,5,右手,7
那夜,5,腰里,7
玉石,5,优伶,7
行人,5,为你,7
犯事,5,神思,7
方罢,5,十锦,7
头来,5,定的,7
香怜,5,正经的,7
金线,5,说了两句,7
政老,5,绿的,7
年终,5,不舍,7
摆弄,5,路的,7
衣裙,5,侧身,7
人为,5,息的,7
词句,5,九月,7
应道,5,你到,7
报信,5,悄悄儿的,7
小鬟,5,大门前,7
归省,5,交了,7
砒霜,5,八两,7
我养,5,写毕,7
何往,5,管着,7
将门,5,肯依,7
照脸,5,几百钱,7
一言,5,怯弱,7
细致,5,而起,7
之人,5,又值,7
按方,5,恩旨,7
茶房,5,好性儿,7
没精打采,5,天性,7
野史,5,碗饭,7
人好,5,山子石,7
便接,5,尤老,7
李家,5,扫了,7
再不然,5,谁是,7
颠倒,5,袖子,7
三五天,5,之德,7
迈步,5,一刻,7
膏粱,5,之计,7
言少述,5,忙接了,7
鬼混,5,撞着,7
山门,5,帘栊,7
池子,5,回避了,7
圣贤,5,张王氏,7
改作,5,当是,7
忠义,5,沉重,7
开销,5,数年,7
支吾,5,熬煎,7
折磨,5,一家子的,7
这几年来,5,上车去了,7
抿着嘴,5,踪迹,7
异事,5,名曰,7
佛爷,5,上京,7
全是,5,失单,7
齐集,5,虽多,7
生火,5,匠人,7
身傍坐,5,便请,7
几千,5,银蝶,7
另有,5,煎药,7
床沿,5,一缕,7
来要,5,之先,7
风炉,5,撤去,7
这心,5,十斤,7
喜儿,5,低着头,7
苦留,5,贾琮,7
红晕,5,泄漏,7
令箭,5,庵中,7
大海,5,这件东西,7
皇天,5,端上,7
问长问短,5,鲜花,7
飞来,5,霸占,7
入门,5,一坛,7
宝钗正,5,即是,7
鲜血,5,捶着,7
疯颠,5,给还,7
菱花,5,大臣,7
掀开,5,素喜,7
消灾,5,零碎,7
双膝,5,的脸,7
反要,5,留的,7
一言不发,5,孙绍祖,7
无有,5,之法,7
时刻,5,水的,7
斜阳,5,无声,7
几人,5,落在,7
烹茶,5,佛手,7
配不上,5,吴良,7
气急,5,救不,7
劳碌,5,臊了,7
昏昏,5,这门亲,7
忙接,5,二门口,7
隔断,5,恼他,7
十五岁,5,他若,7
致死,5,碰了,7
不换,5,搀起,7
放出去,5,偷了,7
反来,5,说了几,7
庄头,5,西府里,7
苍蝇,5,刀子,7
守灵,5,的饭,7
更天,5,不闻,7
三十,5,念过的,7
之极,5,着一,7
责备,5,荔枝,7
无双,5,货物,7
几下子,5,笑着说道,7
古圣贤,5,谎话,7
羞惭,5,呆话,7
梆子,5,留他,7
三下,5,正室,7
贾琏拿,5,眼色,7
活动,5,通灵玉,7
三寸,5,人都笑,7
离不开,4,便先,7
安去,4,磕了,7
雅致,4,问着,7
已往,4,清秀,7
比前,4,琵琶,7
方有,4,却好,7
没出息,4,狐皮,7
心窝,4,要想,7
导引,4,都去了,7
次年,4,燕子,7
连袭,4,打听得,7
不枉,4,那么着,7
青山,4,窗上,7
若不然,4,壶来,7
半开,4,护庇,7
四大,4,绝色,7
内造,4,一腔,7
知贾母,4,花木,7
一脚,4,也知,7
因忙,4,院落,7
最小,4,灵验,7
红香绿,4,光儿,7
滚水,4,想他,7
众耗,4,忍气,7
因房,4,不住的,7
头目,4,垂头,7
出院,4,求我,7
拦道,4,颤巍巍,7
文王,4,要钱,7
演出,4,口里说,7
对头,4,世界,7
荣禧堂,4,进里间,7
脖项,4,借着,7
慈心,4,的人来,7
情天,4,个女人,7
那伙,4,臊的,7
仆从,4,恐有,7
离别,4,的那个,7
蠢才,4,的地方儿,7
遍身,4,临安伯,7
洁白,4,管教,7
知府,4,走近,7
出外,4,不疼,7
贾政去,4,是非,7
贾兰便,4,仍回,7
妆扮,4,形象,7
暮年,4,汉子,7
输家,4,勾了,7
房后,4,入都,7
冷落,4,西瓜,7
所招,4,忙答应了,7
哄人,4,绣房,7
悟道,4,这些时,7
一交,4,从今,7
咬定,4,一半是,7
口供,4,闻知,7
带出,4,灌了,7
帮衬,4,因有,7
赞叹,4,便冷,7
那面,4,傅试,7
独见,4,独坐,7
书香,4,使其,7
穿带,4,况且又,7
退亲,4,投井,7
那般,4,太爷的,7
秦氏笑,4,的分例,7
答理,4,磕个头,7
惟见,4,该班的,7
偷着,4,无味,7
不睦,4,短的,7
旧友,4,又添,7
问得,4,狮子,7
布施,4,破了,7
相连,4,在前,7
巴巴儿,4,依允,7
慷慨,4,二姨,7
博得,4,本事,7
因看,4,今朝,7
杂书,4,打你,7
至宁府,4,我早,7
负荆请罪,4,其情,7
难见,4,献勤,7
兵部,4,两匹,7
赖升,4,惟恐,7
床边,4,样的,7
转出,4,捶腿,7
扇坠,4,掌管,7
经管,4,喝一杯,7
动身,4,人间,7
贾瑞急,4,湿了,7
熨斗,4,寻个,7
内里,4,钓竿,7
爱如珍宝,4,们家,7
这天,4,关上,7
吃不了兜着走,4,一篇话,7
安寝,4,即如,7
二十四,4,亦可以,7
存在,4,要把,7
经纬,4,强嘴,7
补上,4,六个,7
倏尔,4,甄夫人,7
日重,4,老公,7
镶金,4,试一,7
攻书,4,应酬,7
可望,4,置办,7
大书,4,我就说,7
按捺不住,4,经济,7
打出,4,本地,7
抄家,4,再问,7
院来,4,四肢,7
遗迹,4,个所在,7
可定,4,三日后,7
混得,4,调停,7
状元,4,在院内,7
一洗,4,怕不,7
换衣,4,又回道,7
作别,4,今既,7
金桂便,4,还只,7
打叠,4,情缘,7
聋子,4,发财,7
阿物儿,4,阴司,7
细嚼,4,也就不,7
湘帘,4,也忒,7
机关,4,不瞒,7
冰凉,4,出了阁,7
玛瑙,4,顽器,7
送些,4,络子,7
学业,4,庵里,7
梦里,4,件大事,7
赖大来,4,不如你,7
敬服,4,便掷了,7
接去,4,求老,7
监工,4,演习,7
二里,4,两府,7
应允,4,上茶来,7
嵌宝,4,我也不管,7
下客,4,上了车,7
勾当,4,谁还,7
腕上,4,一件是,7
端阳节,4,小女,7
回爷,4,抱厦,7
办法,4,靴子,7
治家,4,明知是,7
全在,4,侍者,7
无考,4,让了坐,7
卖弄,4,查点,7
心力,4,一遭,7
掩着,4,志气,7
娇妻,4,革去,7
只取,4,可好些,7
莫大,4,治死,7
翠竹,4,求着,7
红鞋,4,初次,7
亲娘,4,敢来,7
弹墨,4,龙禁尉,7
四只,4,要求,7
安灵,4,认他,7
荣国,4,花神,7
亲人,4,叫喊,7
贾化,4,况且他,7
辞去,4,都忙,7
蹲下,4,鹦鹉,7
安分,4,官的,7
闻声,4,世面,7
化成,4,里边,7
闲坐,4,披衣,7
朝代,4,忘不了,7
翻弄,4,后儿,7
葳蕤,4,邪魔,7
九霄云外,4,一言,7
命取,4,斟了一杯,7
城门,4,再瞧,7
毡包,4,怄他,7
其判云,4,葵官,7
凝结,4,贴身,7
珍哥媳,4,留了,7
如何是好,4,宽裕,7
买些,4,表兄,7
还给,4,口称,7
干休,4,威风,7
长房,4,话未说完,7
珍琏,4,可曾,7
随人,4,福的,7
直直的,4,摸了一摸,7
滴泪,4,急急的,7
取个,4,赔了,7
俗器,4,本书,7
围坐,4,来与,7
千儿,4,性儿,7
三两个,4,护着,7
这方,4,公公,7
带进来,4,好歹别,7
叫雪雁,4,满满的,7
赔罪,4,胡诌,7
顽罢,4,口口声声,7
书吏,4,炮仗,7
求人,4,骑上,7
芳魂,4,学房里,7
搀住,4,作者,7
后悔不及,4,照脸,7
杂种,4,小姑子,7
荣宁,4,样儿,7
儿见,4,闲时,7
问住,4,府上的,7
一丝,4,满身,7
空空,4,情理,7
幽梦,4,匾上,7
悲哀,4,锞子,7
佩凤道,4,你也是,7
贴着,4,婚姻,7
每到,4,断不可,7
拚命,4,随身,7
醒悟,4,粉头,7
不干,4,两句话,7
复旧,4,的示下,7
姑表,4,枝上,7
纵有,4,林家,7
冲犯,4,交代,7
番役,4,没见世面,7
求求,4,反叫,7
之日,4,干妈,7
西子,4,弄鬼,7
两分,4,我送,7
变法儿,4,林妹妹的,7
问一问,4,夏婆子,7
我索,4,礼数,7
挟制,4,只可,7
多记,4,好意,7
高起,4,伴着,7
夫人道,4,馒头,7
嫡妻,4,分证,7
有没有,4,你说的,7
省心,4,青年,7
告到,4,领他,7
有服,4,牡丹,7
勾搭,4,家计,7
多疼,4,尽知,7
甚多,4,模样,7
再娶,4,之地,7
外感,4,清客相公,7
套子,4,至晚饭后,7
拟定,4,看毕,7
这小,4,鸭子,7
后退,4,五个,7
偷闲,4,又极,7
娇生惯养,4,两桌,7
红娘,4,公侯,7
荷花,4,虽无,7
王信,4,紫菱洲,7
皓月,4,风尘,7
册上,4,生疏,7
倒生,4,家奴,7
项上,4,每位,7
冷天,4,幔子,7
前仰后合,4,厮见,7
筋骨,4,使个,7
通灵,4,客来,7
支持不住,4,你林妹妹,7
起动,4,本性,7
两全,4,眉开眼笑,7
挂念,4,中用,7
而行,4,才放了,7
焚化,4,子兴,7
分辩,4,姓林,7
亲嘴,4,幸得,7
清芬,4,之下,7
这样的话,4,说与,7
问到,4,似一日,7
毡帘,4,苦处,7
三更半夜,4,囟门,7
灯前,4,庶出,7
合掌,4,那边有,7
题本,4,说我的话,7
偷来,4,俱全,7
正坐,4,风波,7
那板儿,4,继母,7
我待,4,致使,7
那花,4,忙叫,7
我生,4,度日,7
早命,4,还有几,7
三二年,4,腮上,7
病时,4,套话,7
一散,4,尊府,7
诗经,4,底子,7
拜客,4,一年的,7
西施,4,有了人家,7
放诞,4,无数,7
侍卫,4,孔雀,7
那件,4,装出,7
扶持,4,才能,7
护官符,4,摇摇头儿,7
病着,4,拣那,7
再求,4,你们听听,7
地租,4,别管,7
腹内,4,倒别,7
海灯,4,引枕,7
需用,4,这一次,7
开个,4,有一句话,7
金桂见,4,行来,7
抹泪,4,穗子,7
住房,4,西厢记,7
西楼,4,怎得,7
发迹,4,信息,7
何以,4,秋天,7
蘸笔,4,小姐的,7
伸出手,4,没事人,7
石榴,4,安置,7
人管,4,又有了,7
争辉,4,成个体统,7
贾代儒,4,穿孝,7
获罪,4,寻访,7
权当,4,满地,7
窝里,4,去接,7
年例,4,几步,7
报喜,4,定礼,7
一个头,4,替人,7
