欢喜,71
干净,71
今年,71
在外头,71
叫他们,71
地方,70
因见,70
里的,70
觉得,70
当日,70
散了,70
无奈,70
陪笑,70
姑娘们,70
知他,70
也都,70
又问,70
我想,69
屋子,69
我是,69
有个,69
一样,68
事情,68
我说,68
吃茶,68
这些人,68
你也,68
别说,68
闻得,68
有了,68
把我,68
取了,67
炕上,67
太监,67
告诉了,67
姐儿,67
时常,66
恐怕,66
死的,66
士隐,66
病了,66
就好了,66
便命,66
二十,66
却说,66
暂且,66
睡了,66
从此,65
我才,65
未免,65
不免,65
想了一想,65
错了,65
傍边,65
一点,65
小厮们,65
好些,65
下了,64
因为,64
站在,64
问你,64
且听,64
穿着,64
打发人,64
大老爷,64
小姐,64
规矩,64
我还,63
应了,63
日子,63
拿来,63
慢慢的,63
跑了,63
湘莲,63
问了,63
叹道,62
想到,62
就完了,62
当下,62
你又,62
照应,62
尚未,62
也罢了,62
仔细,62
刚才,62
一张,61
第二,61
没人,61
了他,61
不信,61
都笑,61
来至,61
不在家,61
有人,61
吓的,61
嘱咐,61
抱怨,61
闲话,60
站起来,60
不要,60
究竟,60
兴儿,60
一块,60
替我,60
竟不,60
爷们,59
去的,59
回明,59
不在话下,59
门上,59
却也,59
笑说,59
放了,59
二则,59
跪下,59
给了,59
你是,59
仍旧,59
焙茗,59
何必,59
又命,58
的时候,58
换了,58
冯紫英,58
各人,58
一阵,58
还没,58
次日,58
记得,58
却不,58
不想,58
他说,57
里面,57
收了,57
放下,57
忽听,57
巧姐儿,57
做了,57
把那,57
正经,57
写了,56
可怜,56
总不,56
陪着,56
俗语,56
富贵,56
一句话,56
进了,56
气的,56
包勇,56
怡红院,56
近日,56
只顾,56
贾环,56
到这里,55
哭道,55
天下,55
打点,55
荣府,55
公子,55
告诉他,55
两日,55
风流,55
坏了,55
半天,55
在家里,55
贾母等,54
低头,54
笑着,54
二姐,54
送去,54
既是,54
这一,54
几天,54
人来,54
有趣,54
皆是,54
拿出,54
商量,54
又要,54
虽有,54
只好,53
可知,53
上头,53
惟有,53
真真,53
利害,53
十二,53
就走,53
或是,53
怕他,53
着急,53
眼睛,53
个小,52
红了脸,52
儿子,52
琥珀,52
丫鬟们,52
须得,52
床上,52
之意,52
亦不,52
姊妹们,52
口内,52
一迳,52
一概,52
各色,52
一则,52
这么大,52
生日,52
喜的,51
而已,51
晚饭,51
不住,51
命他,51
不自在,51
自然是,51
或有,51
房内,51
了一遍,51
或者,51
闹了,51
闹的,51
相干,51
果子,51
骂道,50
姨妈,50
代儒,50
仗着,50
要紧,50
心内,50
在一处,50
众人都,50
法儿,50
娘娘,50
吓得,50
也不能,50
彩云,50
伸手,50
也要,50
赌气,50
一顿,50
在这,50
你要,50
几年,50
替你,50
仍是,49
不禁,49
家去,49
便向,49
不见,49
岂知,49
拉了,49
念书,49
不及,49
勉强,49
胡说,49
眼泪,49
鲍二,49
告诉你,48
又向,48
得罪了,48
并无,48
巧姐,48
从前,48
亲友,48
那日,48
贾兰,48
遣人,48
若有,48
受了,48
才说,48
嗳哟,47
回了,47
更加,47
元妃,47
送到,47
他便,47
哭了,47
也不知,47
翠缕,47
一见,47
逛逛,47
衙门,47
家中,47
又叫,47
从小儿,47
小的,47
他就,47
明白了,46
醒了,46
这么着,46
后面,46
背地里,46
第一,46
不中用,46
好生,46
指着,46
几日,46
这事,46
睡去,46
扇子,46
一条,46
照看,46
祖宗,46
睡觉,46
晚间,46
婶子,46
这件事,46
出门,46
够了,46
空儿,46
你不,46
喝了,45
说他,45
你别,45
等都,45
除了,45
我要,45
索性,45
已是,45
便问道,45
动了,45
细细,45
迟了,45
舅舅,45
不大,45
的手,45
而去,45
文章,45
丰儿,45
吃的,45
他也,45
王爷,45
北静王,45
古人,44
玉钏儿,44
送来,44
上面,44
每人,44
答言,44
反倒,44
一面又,44
侍书,44
是他,44
退出,44
使不得,44
的是,44
又不好,44
并不是,44
认真,44
未必,44
你还,44
住着,44
帮着,44
琏二,44
近来,44
园子,44
彼此,44
是了,44
一位,43
拿去,43
想道,43
年轻,43
放着,43
急忙,43
回身,43
这也,43
交给,43
样呢,43
嘴里,43
细细的,43
作主,43
花儿,43
虽说,43
告诉我,43
门口,43
贾瑞,43
便要,43
一点儿,43
体面,43
了好些,43
缘故,43
婶婶,43
二字,43
话儿,43
他二人,42
如此说,42
把他,42
有事,42
去呢,42
磕头,42
造化,42
又不敢,42
角门,42
四人,42
淘气,42
再说,42
歇息,41
既这样,41
一语未了,41
茶来,41
比不得,41
瞧了,41
桌上,41
同着,41
房子,41
拍手,41
不管,41
只当,41
添了,41
端的,41
操心,41
定要,41
你这,41
之物,41
好歹,41
可惜,41
留着,41
偏生,41
倒好,41
辞了,41
你说,41
渐渐的,41
老婆,40
儿的,40
再者,40
阿弥陀佛,40
之时,40
不可,40
也难,40
一首,40
是我,40
金钏儿,40
有一个,40
针线,40
故意,40
自去,40
口里,40
又将,40
邢王二,40
师父,40
件事,40
赶忙,40
急的,40
我倒,40
偶然,40
找了,40
就有,40
名字,39
看他,39
门前,39
姑妈,39
倪二,39
疑惑,39
在傍,39
带领,39
你只,39
只因,39
之处,39
柳家的,39
让我,39
一天,39
都笑了,39
那里去,39
必要,39
之后,39
打发人来,39
不在,39
弟兄,39
还说,39
也好,39
幸而,39
妥当,39
怨不得,39
这些话,39
并没,39
倒像,39
可不,39
他去,39
名儿,39
张华,38
使人,38
那些人,38
幸亏,38
不妨,38
到那里,38
会意,38
何曾,38
颜色,38
作诗,38
宁府,38
老人家,38
照管,38
也罢,38
才要,38
梳洗,38
板儿,38
无人,38
见过,38
巴不得,38
环儿,38
想了,38
法子,38
口气,38
能够,38
一辈子,38
守着,38
菩萨,38
混说,38
进入,37
倒要,37
瞅着,37
原不,37
众人都道,37
行事,37
精神,37
妹子,37
我只,37
这般,37
等他,37
更好,37
四字,37
跑到,37
你老人家,37
南边,37
本来,37
拿出来,37
的心,37
偏又,37
乃是,37
执事,37
梅花,37
顽笑,37
就不,37
之人,37
独有,37
但是,37
诸事,37
使唤,36
待要,36
即刻,36
轻轻的,36
婆婆,36
聪明,36
夫妻,36
赶来,36
这些事,36
几句,36
坠儿,36
作的,36
而且,36
劝他,36
我这,36
把你,36
模样儿,36
园内,36
一遍,36
你可,36
病着,36
小红,36
当着,36
并没有,36
所有的,36
站住,36
走至,36
不像,36
他母亲,35
很是,35
安歇,35
昨夜,35
糊涂了,35
你去,35
哭的,35
这么说,35
这几年,35
海棠,35
抬头,35
忙忙的,35
尤三姐,35
上了,35
那边去,35
一路,35
了些,35
扶着,35
秋桐,35
娶了,35
开门,35
打开,35
多心,35
搁在,35
立刻,35
让他,35
等事,35
必定,35
用的,35
捧着,35
伤感,35
外人,35
这会子又,35
倒了,35
何苦来,34
一样的,34
女孩子,34
多了,34
复又,34
办事,34
题目,34
院中,34
便起身,34
为的是,34
明年,34
一年,34
令人,34
神仙,34
金荣,34
大观园,34
藕官,34
一应,34
也未可知,34
喝酒,34
行礼,34
儿道,34
那里去了,34
王仁,34
孙子,34
就该,34
三人,34
不便,34
忙说,34
做的,34
在内,34
且不,34
何处,34
房门,33
不用说,33
书房,33
笑了,33
厅上,33
一笑,33
还了得,33
这日,33
琏二爷,33
哭着,33
宝钗等,33
越性,33
馀者,33
非常,33
离了,33
我不,33
奇怪,33
道士,33
说起,33
贾蔷,33
听着,33
李嬷嬷,33
甄家,33
朋友,33
我有,33
新鲜,33
病的,33
恍惚,33
登时,32
辛苦,32
理他,32
饮食,32
金陵,32
女婿,32
他是,32
过一,32
回头,32
我去,32
弄了,32
一步,32
写着,32
大人,32
他又,32
见问,32
恰好,32
夜里,32
往里,32
省得,32
自从,32
与我,32
的好,32
睡下,32
要知,32
等语,32
领了,32
庙里,32
彼时,32
来回,32
春燕,32
忙命,32
输了,32
满面,32
便不,32
一层,32
往那里去,32
名唤,32
又怕,32
看看,32
无可,32
更不,32
了一,32
二哥哥,32
收着,31
下去,31
清楚,31
用手,31
桂花,31
一声儿,31
倒有,31
烦恼,31
有的,31
呆呆的,31
便知,31
个字,31
诸人,31
但只,31
族中,31
这几日,31
大夫,31
受用,31
睡着,31
张罗,31
随便,31
无事,31
甄宝玉,31
便命人,31
嬷嬷,31
请老,31
背后,31
一瞧,31
老嬷嬷,31
正说,31
一一的,31
上去,31
银钱,31
顽话,31
这两日,31
顽的,31
洗了,31
又恐,31
事来,31
连日,30
说话儿,30
无法,30
不防,30
犯了,30
四五,30
讲究,30
难得,30
